Res_1	2.73979	0.0188695	-89.4462	0.0139012
Res_2	2.53941	0.145713	1.65945	1.39026
Res_3	2.9972	0.0493617	66.5974	1.11489
Res_4	4.6278	0.335847	1.20267	0.768203
Res_5	1.63326	0.0327354	47.6173	1.27026
Res_6	2.34212	0.0458146	-52.7998	2.01818
Res_7	0.719674	0.0265852	-44.9051	1.51962
Res_8	1.00248	0.0197285	-40.803	1.1865
Res_9	0.852796	0.00445844	23.3224	0.65543
Res_10	1.61704	0.016126	-51.8205	0.624686
Res_11	5.57603	0.0197295	-76.8317	0.155479
Res_12	9.17343	0.0432665	85.8089	0.168029
