Res_1	2.90543	0.0521485	-89.7564	0.0137731
Res_2	2.06553	0.0242101	63.3837	0.463318
Res_3	0.342648	0.0186697	90	8.42816e-05
Res_4	0.398252	0.0114947	25.8913	3.74217
Res_5	1.20686	0.0234118	-58.1546	0.679858
Res_6	0.976729	0.00418327	30.3936	0.457437
Res_7	1.58882	0.0122183	-36.8886	0.410959
Res_8	3.58827	0.01921	-72.8093	0.295295
