Res_1	1.43774	0.0594316	-89.6079	0.0268121
Res_2	2.97889	0.111893	-33.5903	1.14221
Res_3	3.24877	0.0937805	46.6908	2.71977
Res_4	1.65013	0.0339488	56.2544	1.55124
Res_5	2.94276	0.0416321	-42.6385	1.03572
Res_6	0.828163	0.0267752	-48.1649	1.07089
Res_7	1.10329	0.0188097	-36.1229	0.96523
Res_8	0.939403	0.00363671	24.6223	0.543055
Res_9	1.76391	0.0132878	-48.1009	0.535482
Res_10	5.47152	0.0210467	-77.1798	0.155461
