Res_1	2.67558	0.0562232	-89.7329	0.0152754
Res_2	4.89619	0.180793	23.2151	1.0389
Res_3	8.35363	0.07857	87.3457	0.217379
Res_4	3.22858	0.0622834	-67.4484	0.963469
Res_5	0.539269	0.0211081	-28.9655	2.41131
Res_6	38.6655	0.0260822	-88.9907	0.0206106
Res_7	1.00128	0.00517998	36.4395	0.536436
Res_8	1.69327	0.0148376	-35.4108	0.418402
Res_9	3.66279	0.0225291	-75.6183	0.371811
