Res_1	1.40476	0.0473926	-89.5963	0.0262865
Res_2	2.86885	0.0955965	-49.2544	2.852
Res_3	3.3882	0.0569931	69.2102	1.19962
Res_4	3.15765	0.236439	32.891	2.73723
Res_5	1.74024	0.0378123	47.1991	1.3805
Res_6	3.12571	0.0462806	-34.1786	1.09306
Res_7	0.650101	0.0285293	-38.2353	2.15734
Res_8	1.02773	0.0175495	-39.9184	1.16909
Res_9	0.953519	0.00351509	23.3435	0.547133
Res_10	1.67733	0.0140738	-44.762	0.665539
Res_11	5.33092	0.0239084	-77.0198	0.155213
